happy,sad,angry,fear,neutral,surprise,disgust,label
30.434782608695656,4.3478260869565215,0.0,13.043478260869565,52.17391304347826,0.0,0.0,Positive
0.0,90.9090909090909,0.0,0.0,9.090909090909092,0.0,0.0,Negative
7.6923076923076925,23.076923076923077,3.8461538461538463,0.0,65.38461538461539,0.0,0.0,Little Positive
7.894736842105263,0.0,0.0,2.631578947368421,89.47368421052632,0.0,0.0,Positive
2.631578947368421,0.0,0.0,0.0,97.36842105263158,0.0,0.0,Positive
21.875,0.0,0.0,0.0,78.125,0.0,0.0,Positive
52.17391304347826,4.3478260869565215,0.0,8.695652173913043,26.08695652173913,8.695652173913043,0.0,Positive
19.047619047619047,0.0,0.0,0.0,66.66666666666666,14.285714285714285,0.0,Positive
16.666666666666664,0.0,0.0,0.0,83.33333333333334,0.0,0.0,Positive
10.526315789473683,0.0,0.0,0.0,89.47368421052632,0.0,0.0,Positive
